Date,African Country,Temperature (°C),Humidity (%),NDVI,Soil Moisture (%),Livestock Density (per km²),Disease Incidence,Vector Population (per km²),Vaccination Rate (%),Outbreak Risk (1-5),Disease Name,Symptoms
12/31/2021,Ethiopia,25.87183689,62.97173294,0.753279552,18.90142354,3.105671674,89,78.92575855,68.07608538,4,Anthrax,Bloody discharge
10/31/2018,South Africa,30.05274186,40.64637263,0.484912081,11.67407022,98.77913279,391,267.2224507,60.09733521,4,Rift Valley Fever,Nasal discharge and salivation
10/31/2015,Ethiopia,26.98419149,81.38939047,0.289781433,16.73190346,26.96414039,893,316.6377261,65.56165817,2,East Coast Fever,Enlarged lymph nodes
8/31/2013,Uganda,31.81785886,74.273815,0.293976403,26.40089824,60.14389711,656,480.4294952,58.81272985,4,Lumpy Skin Disease,Nodules on the skin
1/31/2016,South Africa,37.74172849,34.23412484,0.296766183,16.67247101,50.14025847,739,207.1025561,93.66452897,3,Lumpy Skin Disease,Nodules on the skin
9/30/2013,Uganda,33.55128724,63.26124315,0.315394585,5.633856434,60.45116918,604,208.5377757,95.63307037,1,Rift Valley Fever,Nasal discharge and salivation
11/30/2018,Tanzania,31.53807769,75.0368851,0.526071546,6.279238375,94.46187463,778,391.1133746,33.0080498,1,Anthrax,Bloody discharge
12/31/2016,South Africa,23.21616103,53.16615827,0.418284479,11.17354453,82.09112945,583,200.1239271,81.98029859,2,Avian Influenza,Respiratory distress
10/31/2016,Kenya,33.27003538,62.73700736,0.885902894,20.83538306,44.04790652,385,326.4094995,21.09003888,2,Anthrax,Bloody discharge
11/30/2018,Tanzania,31.53807769,75.0368851,0.526071546,6.279238375,94.46187463,778,391.1133746,33.0080498,1,Anthrax,Bloody discharge
9/30/2011,Uganda,32.19128668,62.4381073,0.798862899,8.872110793,27.59905858,386,297.0460455,49.43551118,1,Lumpy Skin Disease,Nodules on the skin
7/31/2010,Tanzania,22.39730735,47.19247513,0.23514805,26.70254646,62.79074188,747,473.7278809,61.9466713,4,Rift Valley Fever,Nasal discharge and salivation
10/31/2015,Ethiopia,26.98419149,81.38939047,0.289781433,16.73190346,26.96414039,893,316.6377261,65.56165817,2,East Coast Fever,Enlarged lymph nodes
7/31/2020,South Africa,37.02273343,84.32291859,0.850672365,30.05902801,23.77087489,241,343.2979003,66.88139374,2,Rift Valley Fever,Nasal discharge and salivation
11/30/2021,Ethiopia,27.18982302,33.4535256,0.413956086,34.05769526,87.13978852,870,365.683908,33.84059025,4,Lumpy Skin Disease,Nodules on the skin
4/30/2022,Tanzania,38.26481105,37.02402099,0.341102299,36.37175365,80.07954034,993,331.1545428,40.92044273,4,Avian Influenza,Respiratory distress
11/30/2021,Ethiopia,27.18982302,33.4535256,0.413956086,34.05769526,87.13978852,870,365.683908,33.84059025,4,Lumpy Skin Disease,Nodules on the skin
5/31/2022,Uganda,30.22684798,38.57950092,0.698087504,5.455067323,99.79547694,105,489.3370124,65.54402051,5,Rift Valley Fever,Nasal discharge and salivation
10/31/2022,Kenya,35.91585339,72.05814789,0.534842289,25.40645463,63.12304086,970,432.4398091,67.61514014,5,Anthrax,Bloody discharge
12/31/2019,Uganda,38.56637125,84.1531744,0.429472731,38.11404117,47.94720745,85,90.8252083,58.18222917,2,Anthrax,Bloody discharge
8/31/2020,Ethiopia,26.3384401,35.47720061,0.244986453,28.06233797,12.93612169,864,9.672515303,15.26091527,1,Avian Influenza,Respiratory distress
10/31/2021,South Africa,34.04968168,59.66521828,0.801760433,34.94937638,3.415677374,165,94.9861928,79.53604547,1,Avian Influenza,Respiratory distress
9/30/2014,Ethiopia,38.49387237,58.45042975,0.16953623,37.70284552,25.28956186,692,299.2640591,74.39418164,3,Lumpy Skin Disease,Nodules on the skin
10/31/2014,Uganda,37.54678707,35.87004964,0.529685233,37.39489795,39.54026579,535,396.6850912,56.91107192,4,Avian Influenza,Respiratory distress
9/30/2011,Uganda,32.19128668,62.4381073,0.798862899,8.872110793,27.59905858,386,297.0460455,49.43551118,1,Lumpy Skin Disease,Nodules on the skin
10/31/2016,Kenya,33.27003538,62.73700736,0.885902894,20.83538306,44.04790652,385,326.4094995,21.09003888,2,Anthrax,Bloody discharge
9/30/2015,Ethiopia,26.78059582,60.18817551,0.584619855,6.916657359,4.087130371,272,301.3258364,24.9698447,1,Avian Influenza,Respiratory distress
11/30/2020,Tanzania,38.72309548,87.03642882,0.559578491,13.08761788,34.64762141,800,290.4760026,63.73422252,2,Avian Influenza,Respiratory distress
3/31/2017,Kenya,33.03922519,41.74746809,0.753657657,37.01960654,27.94236859,716,294.617904,81.40665323,2,Lumpy Skin Disease,Nodules on the skin
1/31/2014,Uganda,32.90345581,51.35836072,0.269158406,29.38277884,42.45828196,26,384.0942201,19.80265077,1,Avian Influenza,Respiratory distress
3/31/2022,Ethiopia,37.34144637,51.05490075,0.470143829,15.26017056,93.96770215,142,128.3979558,43.02604713,4,East Coast Fever,Enlarged lymph nodes
7/31/2019,Kenya,38.80917169,81.50476511,0.303712524,19.02670713,70.04460646,45,62.36243346,48.15503316,2,Rift Valley Fever,Nasal discharge and salivation
5/31/2017,Ethiopia,34.24358443,36.04668008,0.23671007,25.32059226,36.7364158,71,198.9332284,92.59772403,2,East Coast Fever,Enlarged lymph nodes
1/31/2017,Kenya,30.97467579,87.67143383,0.875576347,22.44287205,80.14217202,394,429.1351407,26.61266166,4,Lumpy Skin Disease,Nodules on the skin
8/31/2020,Ethiopia,26.3384401,35.47720061,0.244986453,28.06233797,12.93612169,864,9.672515303,15.26091527,1,Avian Influenza,Respiratory distress
8/31/2021,South Africa,34.81537236,77.37708857,0.51845234,13.51102668,61.97045563,102,366.7165603,40.35044195,3,East Coast Fever,Enlarged lymph nodes
9/30/2019,Uganda,38.2972878,75.05226407,0.708182288,10.43340861,92.51522334,462,26.79672178,31.17120263,4,Lumpy Skin Disease,Nodules on the skin
7/31/2020,South Africa,37.02273343,84.32291859,0.850672365,30.05902801,23.77087489,241,343.2979003,66.88139374,2,Rift Valley Fever,Nasal discharge and salivation
11/30/2015,Kenya,34.51911358,69.5216179,0.181425978,33.0998707,59.91271514,235,187.05147,57.07762521,2,Lumpy Skin Disease,Nodules on the skin
2/28/2017,Kenya,33.83790395,84.32103852,0.792405701,19.66239073,69.77495061,63,5.506171661,36.57504603,2,East Coast Fever,Enlarged lymph nodes
9/30/2012,Ethiopia,24.75275088,80.15880723,0.470027773,13.81296706,12.65735721,791,326.9782466,44.23777338,1,Lumpy Skin Disease,Nodules on the skin
9/30/2016,South Africa,22.02943086,57.49517343,0.428317462,12.8611688,69.15183725,116,48.53549247,57.02329365,3,Lumpy Skin Disease,Nodules on the skin
8/31/2022,Kenya,32.99927862,36.06736057,0.819659659,5.928627136,40.79116045,304,122.8294979,70.26423545,4,Lumpy Skin Disease,Nodules on the skin
1/31/2015,Uganda,36.344444,40.39211219,0.445327637,39.46944196,72.18554461,898,142.6434098,90.70428609,2,Rift Valley Fever,Nasal discharge and salivation
1/31/2015,Uganda,36.344444,40.39211219,0.445327637,39.46944196,72.18554461,898,142.6434098,90.70428609,2,Rift Valley Fever,Nasal discharge and salivation
2/28/2018,Uganda,27.35431606,46.91128649,0.440349151,39.89059881,73.49026375,165,225.2674838,56.36576533,3,Lumpy Skin Disease,Nodules on the skin
4/30/2012,Uganda,29.78905521,46.24993508,0.267479459,30.27883989,53.04332805,161,436.0445567,68.41671929,4,Avian Influenza,Respiratory distress
7/31/2013,Ethiopia,20.81550283,87.29191684,0.526093813,22.70610376,87.51511768,984,87.92247495,55.04007782,5,East Coast Fever,Enlarged lymph nodes
2/28/2017,Kenya,33.83790395,84.32103852,0.792405701,19.66239073,69.77495061,63,5.506171661,36.57504603,2,East Coast Fever,Enlarged lymph nodes
5/31/2011,Ethiopia,29.94497012,67.37342855,0.131449712,31.686054,89.56067046,773,21.33629894,19.81986686,5,Rift Valley Fever,Nasal discharge and salivation
2/28/2018,Uganda,27.35431606,46.91128649,0.440349151,39.89059881,73.49026375,165,225.2674838,56.36576533,3,Lumpy Skin Disease,Nodules on the skin
2/28/2018,Uganda,27.35431606,46.91128649,0.440349151,39.89059881,73.49026375,165,225.2674838,56.36576533,3,Lumpy Skin Disease,Nodules on the skin
5/31/2015,Uganda,21.86205536,68.10561905,0.616733793,35.44637267,66.70344537,152,418.1630338,44.2067058,5,Anthrax,Bloody discharge
2/29/2016,Uganda,35.59751092,68.54515669,0.228545099,18.93590428,60.08744204,520,35.49726031,57.9034192,2,East Coast Fever,Enlarged lymph nodes
1/31/2017,Kenya,30.97467579,87.67143383,0.875576347,22.44287205,80.14217202,394,429.1351407,26.61266166,4,Lumpy Skin Disease,Nodules on the skin
5/31/2010,South Africa,28.34822006,57.93588109,0.253831215,9.874522543,59.43919931,848,150.1191073,84.41549953,3,Lumpy Skin Disease,Nodules on the skin
2/28/2010,South Africa,37.21461167,35.63891639,0.479169312,37.89412433,34.83991782,458,297.7935421,92.68100173,4,Anthrax,Bloody discharge
10/31/2011,South Africa,30.05358046,68.24579409,0.83669792,34.62583021,54.62178725,506,325.4967988,91.12380846,4,Rift Valley Fever,Nasal discharge and salivation
4/30/2019,Tanzania,20.48631933,76.58477764,0.891968186,20.86510922,57.22657782,400,270.4130139,82.85769782,4,Avian Influenza,Respiratory distress
9/30/2014,Ethiopia,38.49387237,58.45042975,0.16953623,37.70284552,25.28956186,692,299.2640591,74.39418164,3,Lumpy Skin Disease,Nodules on the skin
6/30/2015,Ethiopia,37.94431516,32.71824059,0.556622644,23.159332,93.74614419,733,118.6602549,27.74387139,4,Rift Valley Fever,Nasal discharge and salivation
2/29/2016,Uganda,35.59751092,68.54515669,0.228545099,18.93590428,60.08744204,520,35.49726031,57.9034192,2,East Coast Fever,Enlarged lymph nodes
2/28/2018,Uganda,27.35431606,46.91128649,0.440349151,39.89059881,73.49026375,165,225.2674838,56.36576533,3,Lumpy Skin Disease,Nodules on the skin
12/31/2021,Ethiopia,25.87183689,62.97173294,0.753279552,18.90142354,3.105671674,89,78.92575855,68.07608538,4,Anthrax,Bloody discharge
4/30/2019,Tanzania,20.48631933,76.58477764,0.891968186,20.86510922,57.22657782,400,270.4130139,82.85769782,4,Avian Influenza,Respiratory distress
5/31/2020,Kenya,25.88897784,53.35210072,0.199437779,5.888522448,4.663755837,935,199.2921152,67.4164714,3,Rift Valley Fever,Nasal discharge and salivation
2/28/2017,Kenya,33.83790395,84.32103852,0.792405701,19.66239073,69.77495061,63,5.506171661,36.57504603,2,East Coast Fever,Enlarged lymph nodes
4/30/2016,Uganda,21.6827993,65.14653488,0.328076135,37.19494657,77.32030817,943,49.59930288,18.06637052,4,Lumpy Skin Disease,Nodules on the skin
4/30/2017,Kenya,24.48538619,34.16167805,0.306322262,17.68378647,59.43283602,720,299.7582761,26.67056019,1,Rift Valley Fever,Nasal discharge and salivation
2/28/2013,South Africa,30.71549368,45.01457389,0.81616547,19.02979959,83.14443857,207,202.2274192,11.32003513,1,East Coast Fever,Enlarged lymph nodes
11/30/2014,Ethiopia,25.15883255,59.49695251,0.569472894,20.779378,29.58067994,827,327.8496601,84.01540769,2,Rift Valley Fever,Nasal discharge and salivation
6/30/2021,Uganda,30.36659305,75.14247177,0.751659776,13.33639734,62.96324627,665,72.62763866,83.68363514,1,East Coast Fever,Enlarged lymph nodes
3/31/2018,Uganda,25.30404735,37.08988966,0.506088303,22.57682536,80.84955364,543,294.3543012,63.41847122,1,Lumpy Skin Disease,Nodules on the skin
3/31/2015,South Africa,30.59301157,53.91028406,0.327020725,9.363193842,57.07405939,557,192.5397288,95.9194027,3,Lumpy Skin Disease,Nodules on the skin
1/31/2014,Uganda,32.90345581,51.35836072,0.269158406,29.38277884,42.45828196,26,384.0942201,19.80265077,1,Avian Influenza,Respiratory distress
8/31/2012,Ethiopia,35.23239231,87.75890488,0.395130912,23.99535552,91.51558185,792,11.40970851,60.70950346,4,East Coast Fever,Enlarged lymph nodes
3/31/2021,Tanzania,32.30014453,47.5926463,0.261301856,32.99706299,54.40963795,928,266.5902494,75.20651663,1,Avian Influenza,Respiratory distress
9/30/2011,Uganda,32.19128668,62.4381073,0.798862899,8.872110793,27.59905858,386,297.0460455,49.43551118,1,Lumpy Skin Disease,Nodules on the skin
8/31/2011,Ethiopia,20.73773895,61.88127789,0.165407226,33.74400566,3.224461524,452,362.6884534,93.31073478,2,Lumpy Skin Disease,Nodules on the skin
10/31/2022,Kenya,35.91585339,72.05814789,0.534842289,25.40645463,63.12304086,970,432.4398091,67.61514014,5,Anthrax,Bloody discharge
7/31/2020,South Africa,37.02273343,84.32291859,0.850672365,30.05902801,23.77087489,241,343.2979003,66.88139374,2,Rift Valley Fever,Nasal discharge and salivation
8/31/2015,Uganda,32.66202915,67.55159494,0.889212199,18.96509464,22.27909748,454,203.2497814,27.51024909,4,Avian Influenza,Respiratory distress
2/28/2019,Tanzania,34.44904231,54.75706061,0.207531742,7.29980238,92.59958342,87,432.2438727,86.60568348,4,East Coast Fever,Enlarged lymph nodes
8/31/2019,South Africa,39.07857154,55.73964164,0.645202178,24.5874116,30.43755173,671,116.3343253,23.76854207,5,Rift Valley Fever,Nasal discharge and salivation
11/30/2021,Ethiopia,27.18982302,33.4535256,0.413956086,34.05769526,87.13978852,870,365.683908,33.84059025,4,Lumpy Skin Disease,Nodules on the skin
12/31/2019,Uganda,38.56637125,84.1531744,0.429472731,38.11404117,47.94720745,85,90.8252083,58.18222917,2,Anthrax,Bloody discharge
7/31/2016,Ethiopia,32.12858119,53.29019557,0.164186997,30.81254368,73.09068686,725,290.1280348,97.90527148,3,Anthrax,Bloody discharge
8/31/2019,South Africa,39.07857154,55.73964164,0.645202178,24.5874116,30.43755173,671,116.3343253,23.76854207,5,Rift Valley Fever,Nasal discharge and salivation
8/31/2017,Kenya,34.9298281,70.9804064,0.545410314,28.22380802,14.54504446,989,441.9711252,83.41737792,1,Anthrax,Bloody discharge
2/28/2011,Uganda,39.43564165,61.3345956,0.391415889,31.03812024,14.8712044,868,299.1404555,77.71849864,2,Avian Influenza,Respiratory distress
11/30/2022,Tanzania,37.80010684,34.36578038,0.825177689,19.74985927,87.4940343,316,384.4911629,34.40326929,4,Anthrax,Bloody discharge
5/31/2020,Kenya,25.88897784,53.35210072,0.199437779,5.888522448,4.663755837,935,199.2921152,67.4164714,3,Rift Valley Fever,Nasal discharge and salivation
10/31/2014,Uganda,37.54678707,35.87004964,0.529685233,37.39489795,39.54026579,535,396.6850912,56.91107192,4,Avian Influenza,Respiratory distress
4/30/2012,Uganda,29.78905521,46.24993508,0.267479459,30.27883989,53.04332805,161,436.0445567,68.41671929,4,Avian Influenza,Respiratory distress
2/29/2012,Tanzania,24.79123781,49.37738838,0.698607752,10.24710996,83.65809344,933,235.6211138,43.81050267,3,Avian Influenza,Respiratory distress
5/31/2019,South Africa,32.90944592,50.44821242,0.357883076,23.35365943,91.63334146,587,18.0596952,78.99905217,5,Avian Influenza,Respiratory distress
6/30/2015,Ethiopia,37.94431516,32.71824059,0.556622644,23.159332,93.74614419,733,118.6602549,27.74387139,4,Rift Valley Fever,Nasal discharge and salivation
9/30/2022,Kenya,34.03933755,35.04640837,0.407112977,11.35024023,48.50768641,871,415.6077185,16.29384451,2,East Coast Fever,Enlarged lymph nodes
11/30/2020,Tanzania,38.72309548,87.03642882,0.559578491,13.08761788,34.64762141,800,290.4760026,63.73422252,2,Avian Influenza,Respiratory distress
8/31/2013,Uganda,31.81785886,74.273815,0.293976403,26.40089824,60.14389711,656,480.4294952,58.81272985,4,Lumpy Skin Disease,Nodules on the skin
1/31/2018,South Africa,21.87349536,78.86810896,0.358943389,7.987238383,87.42163775,606,73.73252755,67.41866852,3,Rift Valley Fever,Nasal discharge and salivation
6/30/2013,Kenya,23.73037021,46.79603382,0.457929893,25.51804412,90.10184554,429,420.3857507,78.34098951,2,Lumpy Skin Disease,Nodules on the skin
6/30/2010,Uganda,24.44215621,62.55867808,0.132694893,32.79088162,27.53830044,381,467.6657058,70.02743653,2,Lumpy Skin Disease,Nodules on the skin
11/30/2011,Ethiopia,21.02957502,73.56548002,0.148862368,9.462103182,63.71434376,256,240.1601854,89.01020431,1,Lumpy Skin Disease,Nodules on the skin
5/31/2017,Ethiopia,34.24358443,36.04668008,0.23671007,25.32059226,36.7364158,71,198.9332284,92.59772403,2,East Coast Fever,Enlarged lymph nodes
3/31/2020,South Africa,39.27239954,49.20297606,0.764495526,27.53998401,32.59094685,672,292.7506795,30.72215516,3,Lumpy Skin Disease,Nodules on the skin
3/31/2022,Ethiopia,37.34144637,51.05490075,0.470143829,15.26017056,93.96770215,142,128.3979558,43.02604713,4,East Coast Fever,Enlarged lymph nodes
3/31/2014,Ethiopia,33.81875476,30.86360932,0.195809705,29.7533522,52.37285282,561,272.1069612,57.39614175,2,Avian Influenza,Respiratory distress
11/30/2010,Ethiopia,30.37581243,79.35603364,0.196508697,10.30862079,30.15211019,20,242.7148253,38.63003983,2,Rift Valley Fever,Nasal discharge and salivation
12/31/2010,Tanzania,34.06037918,51.61143848,0.468623014,15.91027237,94.89687739,302,330.749239,87.97948008,4,Rift Valley Fever,Nasal discharge and salivation
2/29/2016,Uganda,35.59751092,68.54515669,0.228545099,18.93590428,60.08744204,520,35.49726031,57.9034192,2,East Coast Fever,Enlarged lymph nodes
8/31/2010,Tanzania,26.75230343,65.44999563,0.322872271,23.67113822,41.53175357,439,313.0270254,41.37163005,2,Anthrax,Bloody discharge
8/31/2022,Kenya,32.99927862,36.06736057,0.819659659,5.928627136,40.79116045,304,122.8294979,70.26423545,4,Lumpy Skin Disease,Nodules on the skin
5/31/2013,Ethiopia,26.4156013,69.6118426,0.185737609,10.36729911,14.55167738,59,102.5855619,67.83183721,4,Avian Influenza,Respiratory distress
1/31/2017,Kenya,30.97467579,87.67143383,0.875576347,22.44287205,80.14217202,394,429.1351407,26.61266166,4,Lumpy Skin Disease,Nodules on the skin
12/31/2015,South Africa,37.9422052,39.77606562,0.222287311,5.162120805,6.091155535,851,256.7949874,70.30864311,5,Anthrax,Bloody discharge
7/31/2014,Tanzania,26.82132702,81.32763504,0.731336991,19.8445735,9.197068125,959,198.3620698,59.44728146,1,Rift Valley Fever,Nasal discharge and salivation
5/31/2021,Ethiopia,22.8016803,70.35110736,0.231412638,27.84611377,32.55649779,115,67.22461226,40.6981022,5,East Coast Fever,Enlarged lymph nodes
11/30/2013,Uganda,30.24186117,55.17600375,0.116056958,37.62413989,18.36175658,519,314.7536443,92.28128644,5,Rift Valley Fever,Nasal discharge and salivation
11/30/2021,Ethiopia,27.18982302,33.4535256,0.413956086,34.05769526,87.13978852,870,365.683908,33.84059025,4,Lumpy Skin Disease,Nodules on the skin
8/31/2018,Uganda,32.62277252,78.20885582,0.564990577,36.43190013,49.4530714,101,303.1635407,91.53019943,5,Avian Influenza,Respiratory distress
6/30/2013,Kenya,23.73037021,46.79603382,0.457929893,25.51804412,90.10184554,429,420.3857507,78.34098951,2,Lumpy Skin Disease,Nodules on the skin
12/31/2014,Uganda,33.19968092,58.40830625,0.696351579,8.963331604,36.21159893,377,496.0745249,48.77758824,4,Rift Valley Fever,Nasal discharge and salivation
12/31/2010,Tanzania,34.06037918,51.61143848,0.468623014,15.91027237,94.89687739,302,330.749239,87.97948008,4,Rift Valley Fever,Nasal discharge and salivation
10/31/2020,South Africa,31.13602525,87.00371802,0.692896519,12.76902567,69.93258881,224,486.5757763,34.70862286,3,Avian Influenza,Respiratory distress
7/31/2010,Tanzania,22.39730735,47.19247513,0.23514805,26.70254646,62.79074188,747,473.7278809,61.9466713,4,Rift Valley Fever,Nasal discharge and salivation
